ID,PERMIT#,  PERMIT_TYPE,         ISSUE_DATE,        ESTIMATED_COST,         AMOUNT_WAIVED,   AMOUNT_PAID,    TOTAL_FEE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,  SUFFIX,WORK_DESCRIPTION,   PIN1,   PIN2,  PIN3,  PIN4, PIN5, PIN6, PIN7, PIN8, PIN9,     PIN10,CONTRACTOR_1_TYPE,CONTRACTOR_1_NAME,CONTRACTOR_1_ADDRESS,CONTRACTOR_1_CITY,CONTRACTOR_1_STATE,CONTRACTOR_1_ZIPCODE,CONTRACTOR_1_PHONE,CONTRACTOR_2_TYPE,CONTRACTOR_2_NAME,CONTRACTOR_2_ADDRESS,CONTRACTOR_2_CITY,CONTRACTOR_2_STATE,CONTRACTOR_2_ZIPCODE,CONTRACTOR_2_PHONE,CONTRACTOR_3_TYPE,CONTRACTOR_3_NAME,CONTRACTOR_3_ADDRESS,CONTRACTOR_3_CITY,CONTRACTOR_3_STATE,CONTRACTOR_3_ZIPCODE,CONTRACTOR_3_PHONE,CONTRACTOR_4_TYPE,CONTRACTOR_4_NAME,CONTRACTOR_4_ADDRESS,CONTRACTOR_4_CITY,CONTRACTOR_4_STATE,CONTRACTOR_4_ZIPCODE,CONTRACTOR_4_PHONE,CONTRACTOR_5_TYPE,CONTRACTOR_5_NAME,CONTRACTOR_5_ADDRESS,CONTRACTOR_5_CITY,CONTRACTOR_5_STATE,CONTRACTOR_5_ZIPCODE,CONTRACTOR_5_PHONE,CONTRACTOR_6_TYPE,CONTRACTOR_6_NAME,CONTRACTOR_6_ADDRESS,CONTRACTOR_6_CITY,CONTRACTOR_6_STATE,CONTRACTOR_6_ZIPCODE,CONTRACTOR_6_PHONE,CONTRACTOR_7_TYPE,CONTRACTOR_7_NAME,CONTRACTOR_7_ADDRESS,CONTRACTOR_7_CITY,CONTRACTOR_7_STATE,CONTRACTOR_7_ZIPCODE,CONTRACTOR_7_PHONE,CONTRACTOR_8_TYPE,CONTRACTOR_8_NAME,CONTRACTOR_8_ADDRESS,CONTRACTOR_8_CITY,CONTRACTOR_8_STATE,CONTRACTOR_8_ZIPCODE,CONTRACTOR_8_PHONE,CONTRACTOR_9_TYPE,CONTRACTOR_9_NAME,CONTRACTOR_9_ADDRESS,CONTRACTOR_9_CITY,CONTRACTOR_9_STATE,CONTRACTOR_9_ZIPCODE,CONTRACTOR_9_PHONE,CONTRACTOR_10_TYPE,CONTRACTOR_10_NAME,CONTRACTOR_10_ADDRESS,CONTRACTOR_10_CITY,CONTRACTOR_10_STATE,CONTRACTOR_10_ZIPCODE,CONTRACTOR_10_PHONE,CONTRACTOR_11_TYPE,CONTRACTOR_11_NAME,CONTRACTOR_11_ADDRESS,CONTRACTOR_11_CITY,CONTRACTOR_11_STATE,CONTRACTOR_11_ZIPCODE,CONTRACTOR_11_PHONE,CONTRACTOR_12_TYPE,CONTRACTOR_12_NAME,CONTRACTOR_12_ADDRESS,CONTRACTOR_12_CITY,CONTRACTOR_12_STATE,CONTRACTOR_12_ZIPCODE,CONTRACTOR_12_PHONE,CONTRACTOR_13_TYPE,CONTRACTOR_13_NAME,CONTRACTOR_13_ADDRESS,CONTRACTOR_13_CITY,CONTRACTOR_13_STATE,CONTRACTOR_13_ZIPCODE,CONTRACTOR_13_PHONE,CONTRACTOR_14_TYPE,CONTRACTOR_14_NAME,CONTRACTOR_14_ADDRESS,CONTRACTOR_14_CITY,CONTRACTOR_14_STATE,CONTRACTOR_14_ZIPCODE,CONTRACTOR_14_PHONE,CONTRACTOR_15_TYPE,CONTRACTOR_15_NAME,CONTRACTOR_15_ADDRESS,CONTRACTOR_15_CITY,CONTRACTOR_15_STATE,CONTRACTOR_15_ZIPCODE,CONTRACTOR_15_PHONE,LATITUDE,LONGITUDE,LOCATION
2406741,100458608,PERMIT - NEW CONSTRUCTION,11/26/2012,$85000.00,$0.00,$375.00,$375.00,829,S,WABASH,AVE,"PHASE 2: TOWER CRANE TIE-IN FOR PECCO SK-225 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,TASLEEMA RAJA,825 SOUTH WABASH AVENUE,CHICAGO,IL,60605,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,MADISON CONSTRUCTION COMPANY,15657 S. 70TH COURT,ORLAND PARK,IL,60462,(708)535-7716,MASONRY CONTRACTOR,TRIBCO CONSTRUCTION COMPANY,200 S. MICHIGAN AVE - SUITE 200,CHICAGO,IL,60604,(312)341-0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.871447643,-87.625781449,"(41.87144764250694, -87.62578144914167)"
2413138,100461759,PERMIT - NEW CONSTRUCTION,10/12/2012,$60000.00,$75.00,$0.00,$75.00,200,E,ILLINOIS,ST,"REVISED PHASE 2 TOWER CRANE PERMIT.  REFERENCE ORIGINAL PHASE 2 PERMIT #100452927.  TIE IN BOLT DIAMETER AND SPECIFICATION HAS BEEN REVISED, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,MATTHEW CISON,200 E. ILLINOIS,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"OPTIMA, INC.",630 VERNON AVENUE,GLENCOE,IL,60022,(847)835-8400,MASONRY CONTRACTOR,CONCRETE STRUCTURES OF THE,143 BRYANT AVENUE,GLEN ELLYN,IL,60137,(630)293-5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891069857,-87.6226194,"(41.891069857341336, -87.62261939971594)"
2415695,100463078,PERMIT - NEW CONSTRUCTION,11/30/2012,$80000.00,$0.00,$375.00,$375.00,5640,S,ELLIS,AVE,"PHASE 1 TOWER CRANE ERECTION AND OPERATION FOR A PECCO SK-355 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,W. E. O'NEIL CONSTRUCTION CO.,2751 N. CLYBOURN AVENUE,CHICAGO,IL,60614-,(773)755-1611 x,MASONRY CONTRACTOR,TRIBCO CONSTRUCTION COMPANY,200 S. MICHIGAN AVE - SUITE 200,CHICAGO,IL,60604,(312)341-0303,OWNER,GAVIN TUN UNIVERSITY OF CHICAGO,5555 S ELLIS,CHGO,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.791960874,-87.601461693,"(41.79196087387174, -87.60146169258668)"
2416864,100463602,PERMIT - NEW CONSTRUCTION,11/02/2012,$80000.00,$0.00,$375.00,$375.00,1611,W,DIVISION,ST,"PHASE 1 TOWER CRANE ERECTION AND OPERATION OF A PECCO SK-280-16 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173-,(847)925-1300 x,MASONRY CONTRACTOR,CECO CONCRETE CONSTRUCTION LLC,1315 E. GARTHER,NAPERVILLE,IL,60540,(630)852-0505,OWNER,1611 W DIVISION LLC,1611 W DIVISION,CHGO,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.903230501,-87.667978248,"(41.90323050138904, -87.66797824804891)"
2422894,100466800,PERMIT - NEW CONSTRUCTION,11/26/2012,$20000.00,$0.00,$375.00,$375.00,73,E,LAKE,ST,"POTAIN MR415 TOWER CRANE, TIE-IN PHASE 2, 3 & 4, ORIGINAL PHASE 1 TOWER CRANE PERMIT 100444704",17-10-306-005-0000,,,,,,,,,,OWNER,PAUL MARUCCI,555 PIERCE RD SUITE 180,ITASCA,IL,60143,,STRUCTURAL ENGINEER,CONNOLLY EAMONN F.,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.885623498,-87.625373821,"(41.88562349781985, -87.6253738213704)"
2423732,100467160,PERMIT - NEW CONSTRUCTION,12/21/2012,$80000.00,$0.00,$375.00,$375.00,3740,N,HALSTED,ST,"PHASE I TOWER CRANE ERECTION AND OPERATION OF A POTAIN MD485B TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,ADJUSTABLE FORMS INC,534 SWAIN AVE,ELMHURST,IL,60126,(630)953-8700,OWNER,JIM SNYDER,3750 N. HALSTED STREET,CHICAGO,IL,60613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.950290379,-87.649731523,"(41.950290379189425, -87.64973152310914)"
2432906,100471492,PERMIT - NEW CONSTRUCTION,01/18/2013,$120000.00,$0.00,$375.00,$375.00,111,W,WACKER,DR,"PHASE 1: INITIAL SET-UP, TIE-IN AND CLIMB SCHEDULE FOR AT MANITOWOC MD485 TEMPORARY TOWER CRANE AT TEH EXISTING 28 STORY BUILDING, AS PER PLANS.",,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,ADJUSTABLE FORMS INC,534 SWAIN AVE,ELMHURST,IL,60126,(630)953-8700,OWNER,111 W WACKER LLC,350 W HUBBARD ST,CHICAGO,IL,60654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.886706919,-87.631352471,"(41.886706918965025, -87.63135247095529)"
2439881,100474639,PERMIT - NEW CONSTRUCTION,01/30/2013,$20000.00,$0.00,$375.00,$375.00,455,N,PARK,DR,ERECT 1 FREE STANDING CRANE PEINER SK415 PER PLAN,,,,,,,,,,,STRUCTURAL ENGINEER,EAMMON CONNOLLY,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,NEW WATER PARK LLC,1 N WACKER DR #2400,CHGO,IL,60606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.890219142,-87.619458663,"(41.89021914224843, -87.6194586634157)"
2442412,100475800,PERMIT - NEW CONSTRUCTION,01/30/2013,$120000.00,$75.00,$0.00,$75.00,111,W,WACKER,DR,REVISED TOWER CRANE PERMIT #100471492 FOR THE PHASE 1 SET-UP OF A MANITOWOC MD485.  THE CONNECTION OF THE NEW FOUNDATION SUPPORT TO THE EXISTING CONCRETE STRUCTURE HAS BEEN REVISED AS PER PLANS.,,,,,,,,,,,OWNER OCCUPIED,MATTEW NYGREN,111 W. WACKER DRIVE,CHICAGO,IL,60601,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,ADJUSTABLE FORMS INC,534 SWAIN AVE,ELMHURST,IL,60126,(630)953-8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.886706919,-87.631352471,"(41.886706918965025, -87.63135247095529)"
2442890,100475986,PERMIT - NEW CONSTRUCTION,03/13/2013,$100000.00,$0.00,$375.00,$375.00,259,E,ERIE,ST,PHASE 2: NORTH TOWER CRANE TIE-IN AND CLIMB SCHEDULE FOR A MANITOWOC MD605B AS PER PLANS.,17-10-203-020-0000,,,,,,,,,,OWNER OCCUPIED,JIM MLADUCKY,259 E. ERIE STREET,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894085381,-87.62040431,"(41.894085380663164, -87.62040431002175)"
2442893,100475987,PERMIT - NEW CONSTRUCTION,03/13/2013,$100000.00,$0.00,$375.00,$375.00,259,E,ERIE,ST,PHASE 2: SOUTH TOWER CRANE TIE-IN AND CLIMB SCHEDULE FOR A MANITOWOC MD605B AS PER PLANS.,17-10-203-020-0000,,,,,,,,,,OWNER OCCUPIED,JAMES MLADUCKY,259 E ERIE ST,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894085381,-87.62040431,"(41.894085380663164, -87.62040431002175)"
2454168,100481480,PERMIT - NEW CONSTRUCTION,04/08/2013,$20000.00,$0.00,$375.00,$375.00,73,E,LAKE,ST,"POTAIN MR415 TOWER CRANE, TIE-IN REVISED PHASE 4, ORIGINAL PHASE 1 PERMIT # 10444704 & ORIGINAL PHASE 2, 3 & 4 PERMIT # 100466800",17-10-306-005-0000,,,,,,,,,,STRUCTURAL ENGINEER,CONNOLLY EAMONN F.,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,PAUL MARRUCCI,555 PIERCE RD,ITASCA,IL,60143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.885623498,-87.625373821,"(41.88562349781985, -87.6253738213704)"
2456146,100482403,PERMIT - NEW CONSTRUCTION,04/10/2013,$80000.00,$0.00,$375.00,$375.00,123,N,DESPLAINES,ST,"PHASE 1 TOWER CRANE FOUNDATION AND SET-UP FOR A PEINER SK415 TOWER CRANE, AS PER PLANS.",17-09-331-028-0000,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,"GOEBEL FORMING, INC.",13530 DOKTER PLACE,HOMER GLEN,IL,60491,(630)774-2158,OWNER,DARREN SLONIGER,401 S. MAIN STREET SUITE 300,NAPERVILLE,IL,60540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88390953,-87.644042411,"(41.883909529934066, -87.64404241080454)"
2459772,100484234,PERMIT - NEW CONSTRUCTION,06/27/2013,$100000.00,$0.00,$375.00,$375.00,111,W,POLK,ST,INSTALL NEW TOWER CRANE - LIEBHER 420ECH FDN,,,,,,,,,,,OWNER OCCUPIED,"PPF AMLI 800-888 S. CLARK ASSOCIATES, LLC",C/O AMLI RESIDANCE 200 WEST MONROE,CHICAGO,IL,60609,,STRUCTURAL ENGINEER,RATHGEBER WILLIAM E,,,,,,EXPEDITOR,CHICAGO BUILDING CONSULTING SE,"205 W. RANDOLPH ST. FLOOR 6, APT./SUITE 650",CHICAGO,IL,60606-,(312)368-5166 x,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY,929 W ADAMS ST,CHICAGO,IL,60607-,(312)563-5400 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.872087126,-87.630969108,"(41.872087126289536, -87.630969107854)"
2465944,100487531,PERMIT - NEW CONSTRUCTION,05/22/2013,$20000.00,$0.00,$375.00,$375.00,73,E,LAKE,ST,"POTAIN MR415 TOWER CRANE, TIE-IN REVISED PHASE 4, PHASE 1 PERMIT # 10444704 & PHASE 2, 3 & 4 PERMIT # 100466800 & 100481480",17-10-306-005-0000,,,,,,,,,,STRUCTURAL ENGINEER,CONNOLLY EAMONN F.,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,PAUL MARRUCCI,555 PIERCE RD,ITASCA,IL,60143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.885623498,-87.625373821,"(41.88562349781985, -87.6253738213704)"
2470254,100489939,PERMIT - NEW CONSTRUCTION,05/29/2013,$60000.00,$0.00,$375.00,$375.00,111,W,WACKER,DR,"PHASE 2: TIE-IN AND CLIMB SCHEDULE FOR A MANITOWOC MD-485 TEMPORARY TOWER CRANE, AS PER PLANS",,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,ADJUSTABLE FORMS INC,534 SWAIN AVE,ELMHURST,IL,60126,(630)953-8700,OWNER,MATTHEW NYGREN,350 W HUBBARD ST.,CHICAGO,IL,60654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.886706919,-87.631352471,"(41.886706918965025, -87.63135247095529)"
2472296,100490953,PERMIT - NEW CONSTRUCTION,05/28/2013,$60000.00,$0.00,$375.00,$375.00,123,N,DESPLAINES,ST,"REVISED TOWER CRANE PERMIT #100482403, FOR THE INSTALLATION AND OPERATION OF A PEINER SK415 TOWER CRANE, AS PER PLANS.",17-09-331-028-0000,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,"GOEBEL FORMING, INC.",13530 DOKTER PLACE,HOMER GLEN,IL,60491,(630)774-2158,OWNER,DARREN SLONIGER,401 S. MAIN STREET,NAPERVILLE,IL,60540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88390953,-87.644042411,"(41.883909529934066, -87.64404241080454)"
2473559,100491563,PERMIT - NEW CONSTRUCTION,07/08/2013,$60000.00,$0.00,$375.00,$375.00,350,E,SOUTH WATER,ST,PHASE 1: BASE SUPPORT AND SET-UP FOR LIEBHERR 200HC TEMPORARY TOWER CRANE AS PER PLANS.,,,,,,,,,,,OWNER OCCUPIED,SAI TATA,555 MADISON AVENUE 18TH FLOOR,NEW YORK,NY,10022,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173-,(847)925-1300 x,MASONRY CONTRACTOR,CONCRETE STRUCTURES OF THE,143 BRYANT AVENUE,GLEN ELLYN,IL,60137,(630)293-5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88661491,-87.618964964,"(41.8866149095058, -87.61896496436381)"
2473566,100491570,PERMIT - NEW CONSTRUCTION,06/28/2013,$60000.00,$0.00,$375.00,$375.00,220,W,ILLINOIS,ST,"PHASE 1: BASE SUPPORT AND SET-UP FOR A MANITOWOC MD485 TEMPORARY TOWER CRANE, AS PER PLANS.",,,,,,,,,,,OWNER OCCUPIED,PATRICK WILDE,212 WEST ILLINOIS,CHICAGO,IL,60612,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,MASONRY CONTRACTOR,ADJUSTABLE FORMS INC,534 SWAIN AVE,ELMHURST,IL,60126,(630)953-8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.890883818,-87.634974086,"(41.89088381779671, -87.63497408622219)"
2474684,100492175,PERMIT - NEW CONSTRUCTION,06/28/2013,$20000.00,$0.00,$375.00,$375.00,455,N,PARK,DR,"PEINER SK415 TOWER CRANE, TIE-IN PHASE 2, 3, 4 & 5, PHASE 1 PERMIT # 100474639",,,,,,,,,,,STRUCTURAL ENGINEER,EAMMON CONNOLLY,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,NEW WATER PARK LLC,1 N WACKER DR #2400,CHICAGO,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.890219142,-87.619458663,"(41.89021914224843, -87.6194586634157)"
2477148,100493582,PERMIT - NEW CONSTRUCTION,06/28/2013,$60000.00,$0.00,$375.00,$375.00,259,E,ERIE,ST,"INSTALLATION AND OPERATION OF A TIMBERLAND 35 TON STIFFLEG DERRICK CRANE AND DRUM HOIST, AS PER PLAN.",17-10-203-020-0000,,,,,,,,,,OWNER OCCUPIED,JAMES MLADUCKY,259 E ERIE ST,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LEND LEASE (US) CONSTRUCTION,",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894085381,-87.62040431,"(41.894085380663164, -87.62040431002175)"
2482913,100496879,PERMIT - ELECTRIC WIRING,06/24/2013,$500.00,$0.00,$100.00,$100.00,123,N,DESPLAINES,ST,TEMPORARY ELECTRICAL SERVICE CONNECTION OF TEMPORARY GENERATOR FOR SOURCE OF POWER TO TOWER CRANE UNTIL COMED CAN LIVEN THE MAIN TEMPORARY ELECTRICAL SERVICE,17-09-331-028-0000,,,,,,,,,,CONTRACTOR-ELECTRICAL,BONUS ELECTRIC,112 MAIN ST.,LEMONT,IL,60439-,(630)257-3336 X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88390953,-87.644042411,"(41.883909529934066, -87.64404241080454)"
2484339,100497581,PERMIT - NEW CONSTRUCTION,07/16/2013,$30000.00,$0.00,$375.00,$375.00,113,N,GREEN,ST,INSTALLATION AND OPERATION OF A SELF ERECTING CRANE: POTAIN IGO 50 CRANE ON THE TOP OF AN EXISTING 5 STORY BUILDING AS PER PLANS.,17-08-442-005-0000,,,,,,,,,,OWNER OCCUPIED,JEAN SHORE,621 W. RANDOLPH STREET SUITE 4,CHICAGO,IL,60607,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173-,(847)925-1300 x,MASONRY CONTRACTOR,ROSEMONT MASONRY CORP.,9575 W. HIGGINS RD. - APT. 902,ROSEMONT,IL,60018,(847)823-5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.883557098,-87.648432396,"(41.883557097965046, -87.64843239611488)"
2484868,100497931,PERMIT - NEW CONSTRUCTION,07/08/2013,$60000.00,$0.00,$375.00,$375.00,1164,W,MADISON,ST,PHASE 1: BASE SUPPORT AND SET-UP FOR PEINER SK-315 TEMPORARY TOWER CRANE AS PER PLANS.,17-08-338-022-0000,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173-,(847)925-1300 x,MASONRY CONTRACTOR,CONCRETE STRUCTURES OF THE,143 BRYANT AVENUE,GLEN ELLYN,IL,60137,(630)293-5775,OWNER,ROB ESHOO,912 W. LAKE,CHICAGO,IL,60607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.881733877,-87.656714878,"(41.88173387686932, -87.65671487822395)"
2488724,100500020,PERMIT - ELECTRIC WIRING,07/16/2013,$100.00,$0.00,$150.00,$150.00,350,E,SOUTH WATER,ST,TEMPORARY FEEDER FOR CONSTRUCTION CRANE- FED FROM EXISTING ADJACENT SERVICE,,,,,,,,,,,CONTRACTOR-ELECTRICAL,GURTZ ELECTRIC COMPANY,77 W. SEEGERS RD.,ARLINGTON HEIGHTS,IL,60005,(847)734-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88661491,-87.618964964,"(41.8866149095058, -87.61896496436381)"
